"asin";"name";"rating";"date";"verified";"helpfulVotes"
"B004GLQTG8";"R. Lee";4;"23-Dec-12";"FALSE";1
"B004GLQTG8";"Christian";5;"05-Dec-12";"FALSE";2
"B004H23JXW";"Joanna D.";5;"02-Feb-14";"TRUE";2
"B004H23JXW";"D. Sharp";5;"23-Jan-13";"TRUE";1
"B004H23JXW";"Jane";4;"20-May-13";"TRUE";1
"B004H23JXW";"Francisco Jose Ayala";4;"03-Nov-11";"TRUE";5
"B004H23JXW";"Rosemary R.";1;"07-Nov-13";"TRUE";2
"B004H23JXW";"Anthony";5;"27-Nov-11";"TRUE";5
"B004H23JXW";"Trusted Todd";5;"04-Jun-13";"TRUE";1
"B004H23JXW";"Ricardo Perez";3;"09-Apr-12";"TRUE";2
"B004H23JXW";"Raga";5;"17-Feb-12";"TRUE";2
"B004H23JXW";"Md. Mehrab Shahriar";5;"31-May-13";"TRUE";2
"B004H23JXW";"C. L. Hazard";4;"20-Sep-12";"TRUE";1
"B004H23JXW";"mario orozco";4;"02-Jun-13";"TRUE";1
"B004H23JXW";"Luis";3;"12-Dec-11";"TRUE";1
"B004H23JXW";"Daniel Guilbault";1;"19-Oct-13";"TRUE";1
"B004H23JXW";"JL";2;"07-Jul-13";"TRUE";1
"B004H23JXW";"B. Nichols";3;"27-Dec-13";"TRUE";1
"B004H23JXW";"Walt A";5;"01-Dec-11";"TRUE";10
"B004H23JXW";"John Toth";4;"20-May-13";"TRUE";1
"B004H23JXW";"Younes Benkarroum";5;"08-Apr-13";"TRUE";4
"B004H23JXW";"ral c";2;"30-Jan-12";"TRUE";1
"B004H23JXW";"Lucas Martinez Oromi";1;"06-Jul-13";"TRUE";2
"B004H23JXW";"B.Royal";2;"05-Nov-12";"TRUE";5
"B004H23JXW";"Krys Hernandez Gonzalez";1;"21-Mar-14";"TRUE";1
"B004H23JXW";"Adriano";1;"01-Oct-12";"TRUE";1
"B004H23JXW";"Enrique";4;"18-May-12";"TRUE";3
"B004H23JXW";"Raymond";4;"09-Mar-12";"TRUE";1
"B004H23JXW";"robin";5;"11-Nov-11";"TRUE";2
"B004H23JXW";"dulari";2;"16-Feb-13";"TRUE";1
"B004H23JXW";"Chad";5;"25-Jun-12";"TRUE";12
"B004H23JXW";"Toby H.";1;"09-Mar-12";"TRUE";8
"B004H23JXW";"kelya";4;"09-Jan-13";"TRUE";1
"B004H23JXW";"fuzzy";1;"23-Feb-13";"TRUE";1
"B004H23JXW";"royg france";1;"02-Jun-13";"TRUE";1
"B004H23JXW";"Pedro Ochoa";5;"03-Jan-12";"TRUE";1
"B004H23JXW";"tihmontalvo";5;"08-Apr-13";"TRUE";1
"B004H23JXW";"Buster";1;"31-Jan-13";"TRUE";5
"B004H23JXW";"DENISE SALAZAR";5;"01-May-13";"TRUE";1
"B004H23JXW";"morpheo";5;"17-Feb-12";"TRUE";6
"B004H23JXW";"ReenaB";4;"27-Apr-13";"TRUE";2
"B004H23JXW";"charlie";5;"22-Apr-12";"TRUE";1
"B004H23JXW";"Paula Rozas";4;"26-Oct-11";"TRUE";1
"B004H23JXW";"tweety1018";5;"06-Jul-12";"TRUE";1
"B004H23JXW";"DAVID B SMITH";5;"29-Jun-13";"TRUE";1
"B004H23JXW";"Johnny";3;"19-Jun-13";"TRUE";1
"B004H23JXW";"Suresh Srikantapuram";5;"24-Jan-13";"TRUE";1
"B004H23JXW";"Jorge Aguinaga";1;"09-Jan-12";"TRUE";1
"B004H23JXW";"Mahi";1;"23-Apr-13";"TRUE";1
"B004H23JXW";"Daniel";5;"18-Apr-11";"TRUE";25
"B004H23JXW";"Gabriel Martinez Borbon";1;"06-Dec-12";"TRUE";3
"B004H23JXW";"Patricio Mejia";1;"27-Jan-12";"TRUE";15
"B004H23JXW";"YUMMY";1;"24-Jan-12";"TRUE";3
"B004H23JXW";"chittumelo";1;"11-Nov-11";"TRUE";8
"B004H23JXW";"Tenpiece";3;"16-May-13";"FALSE";2
"B004H23JXW";"Savannah";5;"31-Oct-12";"FALSE";1
"B004H23JXW";"Attila Yavuzer";5;"09-Sep-11";"FALSE";82
"B004H23JXW";"M. Boyle";5;"29-Apr-13";"FALSE";1
"B004H23JXW";"Ofer";4;"26-Sep-11";"FALSE";3
"B004H23JXW";"Chezzy Williams";1;"05-Jan-13";"FALSE";1
"B004H23JXW";"Luis Murano";1;"30-Dec-11";"FALSE";1
"B004H23JXW";"Dr Joe";1;"31-Jan-12";"FALSE";4
"B004H23JXW";"My69Camaro";1;"29-Feb-12";"FALSE";1
"B004H23JXW";"sethu";1;"14-Dec-11";"FALSE";3
"B004H23JXW";"PLE";5;"05-Mar-12";"TRUE";34
"B004H23JXW";"Owner Review";5;"19-Jan-13";"TRUE";5
"B004H23JXW";"Angelabebe";2;"09-Mar-13";"TRUE";2
"B004H23JXW";"R.S.";3;"28-Feb-13";"TRUE";1
"B004H23JXW";"T. Wong";1;"22-Jul-13";"TRUE";1
"B004H23JXW";"Andy";2;"29-Sep-12";"TRUE";2
"B004H23JXW";"Elliot S.";4;"22-Feb-12";"TRUE";16
"B004H23JXW";"J. Masso";5;"23-Aug-12";"TRUE";2
"B004H23JXW";"Mari";5;"22-Oct-12";"TRUE";2
"B004H23JXW";"L. Seidell";4;"05-Dec-11";"TRUE";2
"B004H23JXW";"Wu Kie";3;"20-Feb-13";"TRUE";1
"B004H23JXW";"mary beth hale";4;"06-Mar-13";"TRUE";1
"B004H23JXW";"Jacob Grochowski";5;"29-Mar-12";"TRUE";1
"B004H23JXW";"richard garcia";5;"15-Jun-13";"TRUE";2
"B004H23JXW";"Frank Rad";5;"29-May-13";"TRUE";1
"B004H23JXW";"R. Novak";4;"14-May-12";"TRUE";5
"B004H23JXW";"EJPD";2;"06-Oct-12";"TRUE";1
"B004H23JXW";"E. Slaikeu";4;"02-Mar-13";"TRUE";5
"B004H23JXW";"Jesse";4;"13-Jun-13";"TRUE";1
"B004H23JXW";"Tbay007";4;"12-Jan-13";"TRUE";1
"B004H23JXW";"G. T. C.";5;"29-Mar-13";"TRUE";4
"B004H23JXW";"Bos Vinamou";4;"02-May-12";"TRUE";40
"B004H23JXW";"zqy";2;"24-Dec-12";"TRUE";1
"B004H23JXW";"sean Jones";5;"12-Nov-11";"TRUE";2
"B004H23JXW";"Diane D";5;"24-May-12";"TRUE";2
"B004H23JXW";"R. V. Cadena";3;"15-Sep-11";"TRUE";1
"B004H23JXW";"Salvador Rodriguez";5;"07-Feb-14";"TRUE";1
"B004H23JXW";"Francis";4;"24-May-13";"TRUE";2
"B004H23JXW";"V";5;"30-Dec-11";"TRUE";1
"B004H23JXW";"Diego Vega Aguirre";5;"18-Dec-11";"TRUE";11
"B004H23JXW";"Alec";5;"27-Feb-12";"TRUE";2
"B004H23JXW";"junior";1;"12-Aug-15";"TRUE";1
"B004H23JXW";"Josué";4;"19-Jun-12";"TRUE";4
"B004H23JXW";"eB";4;"25-Sep-11";"TRUE";1
"B004H23JXW";"dharmatech";4;"10-Dec-11";"TRUE";7
"B004H23JXW";"Andrea D'Amico";5;"02-Feb-12";"TRUE";2
"B004H23JXW";"Sxean";5;"19-Apr-12";"TRUE";2
"B004H23JXW";"Hunted";5;"13-Jul-11";"TRUE";8
"B004H23JXW";"night";5;"06-Jul-12";"TRUE";1
"B004H23JXW";"Ricardo d' Arêde";4;"02-Jan-13";"TRUE";1
"B004H23JXW";"xlayn";1;"17-Jul-12";"TRUE";4
"B004H23JXW";"Juan D.";5;"01-Dec-11";"TRUE";6
"B004H23JXW";"Ivan Angulo";1;"21-Jun-13";"TRUE";1
"B004H23JXW";"Linnyta";1;"26-Jul-12";"TRUE";2
"B004H23JXW";"sabzee";1;"23-Nov-12";"TRUE";4
"B004H23JXW";"Martin";4;"24-Apr-11";"TRUE";2
"B004H23JXW";"Matthew D. Ruffell";5;"18-Sep-11";"FALSE";73
"B004H23JXW";"gabriel1313";5;"29-Feb-12";"FALSE";7
"B004H23JXW";"SGT Boudreau";5;"22-Nov-12";"FALSE";3
"B004H23JXW";"Santosh Chitikesi";5;"06-Feb-12";"FALSE";1
"B004H23JXW";"J. Dueck";5;"17-Apr-12";"FALSE";2
"B004H23JXW";"Kimberly";4;"13-Aug-12";"FALSE";1
"B004H23JXW";"Murali Srinivasan";5;"27-Dec-11";"FALSE";1
"B004H23JXW";"Amazon Customer";1;"04-Jun-13";"FALSE";1
"B004H23JXW";"Elvira";5;"02-Feb-13";"FALSE";1
"B004H23JXW";"Mr";5;"30-Apr-12";"FALSE";1
"B004H23JXW";"Amazon Customer";5;"13-Dec-11";"FALSE";1
"B004UVR9A4";"S. Burke";5;"27-Mar-13";"TRUE";7
"B004UVR9A4";"T. Jones";5;"01-Jun-15";"TRUE";1
"B004UVR9A4";"D. Reed";5;"02-May-13";"TRUE";1
"B004UVR9A4";"Felix L. Turner III";1;"17-Jan-14";"TRUE";1
"B004UVR9A4";"eb30";4;"07-Jul-13";"TRUE";2
"B004UVR9A4";"Theresa Van Scoik";1;"21-Oct-14";"TRUE";1
"B004UVR9A4";"Amazon Customer";2;"22-Mar-12";"TRUE";2
"B004UVR9A4";"Jeanne Parrish";4;"02-Oct-13";"TRUE";1
"B004UVR9A4";"Ei";3;"17-Dec-13";"TRUE";1
"B004UVR9A4";"Leslee Patrick";5;"11-Jan-12";"TRUE";2
"B004UVR9A4";"Robert DeLay";1;"30-May-12";"TRUE";2
"B004UVR9A4";"Gurnis";4;"18-Aug-11";"FALSE";25
"B004UVR9A4";"D R";5;"02-Dec-11";"FALSE";1
"B004UVR9A4";"MariaP";1;"10-Jul-12";"FALSE";3
"B004UVR9A4";"john martell";5;"01-Jun-17";"TRUE";1
"B004UVR9A4";"Curtis Michaels";5;"25-Jun-12";"TRUE";13
"B004UVR9A4";"Fix-it Man";4;"07-Mar-13";"TRUE";3
"B004UVR9A4";"Linda";5;"03-Dec-12";"TRUE";3
"B004UVR9A4";"duff";4;"13-Dec-13";"TRUE";1
"B004UVR9A4";"C. Kinney";4;"09-Jan-13";"TRUE";5
"B004UVR9A4";"ernest winters";4;"05-Dec-13";"TRUE";1
"B004UVR9A4";"HARRY A WILEY";5;"16-Dec-13";"TRUE";2
"B004UVR9A4";"Mrs. J. R.";5;"24-Dec-12";"TRUE";5
"B004UVR9A4";"cristina luna";5;"31-Dec-13";"TRUE";1
"B004UVR9A4";"Avenue Drive In";5;"24-Nov-12";"TRUE";2
"B004UVR9A4";"Krys Allins";3;"03-Jan-12";"TRUE";7
"B004UVR9A4";"Yingchao Xiang";1;"28-Jan-14";"TRUE";2
"B004UVR9A4";"Aloha";4;"20-Mar-12";"TRUE";2
"B004UVR9A4";"lorrie";4;"04-Apr-12";"TRUE";2
"B004UVR9A4";"Terri L. Munroe";5;"06-Dec-12";"TRUE";4
"B004UVR9A4";"Christopher";5;"10-Aug-12";"TRUE";3
"B004UVR9A4";"Tamar";2;"28-Dec-12";"TRUE";1
"B004UVR9A4";"Matt Newland";5;"08-Nov-12";"FALSE";3
"B004UVR9A4";"boundbylove4evr";1;"01-Jan-13";"FALSE";1
"B004YBP8EY";"Kenneth Depree";5;"09-Nov-11";"TRUE";12
"B004YBP8EY";"Daniel Belknap";4;"08-Feb-14";"TRUE";1
"B004YBP8EY";"Jose Luis Regalado";5;"13-Apr-18";"TRUE";1
"B004YBP8EY";"agui";2;"24-Apr-12";"TRUE";7
"B004YBP8EY";"Stevetjr";5;"09-Feb-13";"TRUE";1
"B004YBP8EY";"faye";4;"06-Nov-11";"TRUE";3
"B004YBP8EY";"Justin Chen";2;"05-Jan-13";"FALSE";3
"B004YBP8EY";"Kinetix50";5;"18-Aug-11";"TRUE";23
"B004YBP8EY";"SCDAS";4;"09-May-12";"TRUE";1
"B004YBP8EY";"Petzi";5;"05-Jan-13";"TRUE";1
"B004YBP8EY";"gonzaweb";3;"13-Jan-12";"TRUE";1
"B004YBP8EY";"Gabriela";5;"13-Jul-12";"TRUE";1
"B004YBP8EY";"Norman Stanley Fletcher";5;"07-Feb-13";"TRUE";2
"B0052OL576";"Tyler";2;"17-Feb-13";"TRUE";1
"B0052OL576";"Robert Wiley";5;"11-Mar-15";"TRUE";1
"B0052OL576";"Lisa";5;"23-Aug-11";"TRUE";4
"B0052OL576";"S. Yates";4;"10-Mar-12";"TRUE";3
"B0052OL576";"Jamie Smitherman";4;"06-Apr-15";"TRUE";1
"B0052OL576";"Gus Momoh";4;"01-Mar-15";"TRUE";1
"B0052OL576";"Melish";1;"29-Jul-11";"TRUE";2
"B0052OL576";"lachula";1;"28-Feb-12";"TRUE";1
"B005JGSVCE";"JCollett";2;"06-Oct-16";"TRUE";1
"B005JGSVCE";"Joshua Wooley";1;"19-Feb-13";"TRUE";5
"B005JGSVCE";"Gramma Jacki";5;"20-May-14";"TRUE";1
"B005JGSVCE";"A Mead";5;"01-Jan-16";"TRUE";2
"B005JGSVCE";"Cool Stuff on Amazon";5;"11-Jun-12";"TRUE";33
"B005JGSVCE";"Rhonda";5;"20-Nov-14";"TRUE";1
"B005JGSVCE";"agogel";4;"17-Jun-13";"TRUE";1
"B005JGSVCE";"Tom";5;"29-Aug-14";"TRUE";1
"B005JGSVCE";"Noel Masters";4;"11-Jan-14";"TRUE";1
"B005JGSVCE";"Blount";5;"14-Aug-12";"TRUE";16
"B005JGSVCE";"musickgirl";1;"17-Apr-13";"TRUE";4
"B005JGSVCE";"I. Reed";5;"18-Oct-12";"TRUE";1
"B005JGSVCE";"Bwayno";1;"29-Aug-13";"TRUE";2
"B005JGSVCE";"Smasher";4;"09-Jun-12";"TRUE";2
"B005JGSVCE";"Niki";1;"20-Apr-13";"TRUE";5
"B005JGSVCE";"Dan S.";4;"24-Mar-14";"TRUE";1
"B005JGSVCE";"Della L.";5;"30-Apr-13";"TRUE";1
"B005JGSVCE";"Rita Marion";2;"24-Nov-12";"TRUE";1
"B005JGSVCE";"joe t";1;"31-Dec-13";"TRUE";1
"B005JGSVCE";"mcc";4;"18-Aug-13";"TRUE";3
"B005JGSVCE";"MKJ";1;"15-Jan-13";"TRUE";1
"B005JGSVCE";"Be Blessed !";1;"03-Jan-14";"TRUE";1
"B005JGSVCE";"Briant Jacobs";3;"25-Dec-12";"TRUE";1
"B005JGSVCE";"Oldie";5;"21-Oct-12";"TRUE";1
"B005JGSVCE";"cromick";5;"29-Oct-12";"TRUE";1
"B005JGSVCE";"Jeremy Walters";5;"26-May-13";"TRUE";1
"B005JGSVCE";"Laurie DiVello";1;"08-Jul-13";"TRUE";3
"B005JGSVCE";"georgia";5;"09-Apr-12";"TRUE";11
"B005JGSVCE";"Joe Gallagher";4;"20-Jun-12";"FALSE";2
"B005JGSVCE";"lhills";1;"03-Jun-12";"FALSE";3
"B005JGSVCE";"Oscar diaz";1;"28-Jan-13";"FALSE";1
"B005JGSVCE";"StrawberryJoe";5;"27-Sep-12";"TRUE";12
"B005JGSVCE";"George Linsteadt";5;"29-Mar-12";"TRUE";35
"B005JGSVCE";"John Warnke";4;"19-Jun-16";"TRUE";1
"B005JGSVCE";"Buyer";3;"13-Jul-13";"TRUE";1
"B005JGSVCE";"cheriM";5;"05-Oct-15";"TRUE";1
"B005JGSVCE";"CC";5;"06-Aug-13";"TRUE";3
"B005JGSVCE";"JoAnn36312";3;"03-Jul-12";"TRUE";1
"B005JGSVCE";"B. T. Corneto";1;"05-Feb-13";"TRUE";2
"B005JGSVCE";"L Moore";5;"28-Oct-13";"TRUE";2
"B005JGSVCE";"Amazon Customer";5;"22-Nov-16";"TRUE";1
"B005JGSVCE";"Delphine Cathcart";4;"28-Aug-13";"TRUE";2
"B005JGSVCE";"Star Schaffer";3;"26-Jul-13";"TRUE";1
"B005JGSVCE";"Wanda Hickman";5;"06-Oct-13";"TRUE";1
"B005JGSVCE";"UKCatFan";5;"16-Jun-14";"TRUE";1
"B005JGSVCE";"Sandra D. Campbell";5;"17-Jan-13";"TRUE";1
"B005JGSVCE";"Mike";1;"06-Jul-13";"TRUE";5
"B005JGSVCE";"Joseph Mazero";4;"04-Aug-13";"TRUE";2
"B005JGSVCE";"EMR";5;"16-Dec-12";"TRUE";2
"B005JGSVCE";"M. Adams";5;"10-Aug-12";"TRUE";1
"B005JGSVCE";"Jerry Logosz";5;"11-Feb-13";"TRUE";4
"B005JGSVCE";"mickey";5;"06-Aug-13";"TRUE";1
"B005JGSVCE";"Debra K. Salgat";5;"14-Dec-12";"TRUE";4
"B005JGSVCE";"S. CHIANG";3;"13-Dec-12";"TRUE";2
"B005WJJKE6";"T-Bone";4;"16-Aug-12";"TRUE";8
"B005WJJKE6";"CL";5;"13-Jan-13";"TRUE";2
"B005WJJKE6";"Norma";5;"20-Jul-12";"TRUE";4
"B005WJJKE6";"sues";4;"16-Sep-12";"TRUE";7
"B005WJJKE6";"Tamara";5;"28-Mar-13";"TRUE";1
"B005WJJKE6";"Alfonso huepa";4;"16-Jul-15";"TRUE";1
"B005WJJKE6";"WAZA";5;"03-Jul-12";"TRUE";2
"B005WJJKE6";"Debra Simmons";5;"05-Feb-13";"TRUE";2
"B005WJJKE6";"Rachael";1;"09-Aug-15";"TRUE";1
"B005WJJKE6";"cindi";2;"14-May-13";"TRUE";2
"B005WJJKE6";"tj";5;"17-Feb-12";"TRUE";10
"B005WJJKE6";"Fredrick R. Smoot";2;"31-Aug-12";"TRUE";2
"B005WJJKE6";"VegaLady";5;"22-Aug-12";"FALSE";5
"B005WJJKE6";"hi";1;"17-Jan-13";"FALSE";4
"B005WJJKE6";"Love Ipad";5;"11-Apr-13";"TRUE";3
"B005WJJKE6";"Mrzmendoza";5;"24-Jul-12";"TRUE";5
"B005WJJKE6";"geargirl247";3;"14-Dec-12";"TRUE";2
"B005WJJKE6";"Z. Djatdo";5;"04-Jul-12";"TRUE";1
"B005WJJKE6";"H B";5;"12-Sep-12";"FALSE";9
"B005WJJKE6";"yung l";5;"04-Sep-12";"FALSE";1
"B006OU39QW";"Stephy M";2;"30-Nov-17";"TRUE";14
"B006OU39QW";"P. Greer";5;"15-Apr-19";"TRUE";8
"B006OU39QW";"Kindle Customer";5;"29-Oct-17";"TRUE";9
"B006OU39QW";"TRUE";1;"22-Jul-19";"TRUE";4
"B006OU39QW";"Ski";5;"10-Nov-17";"TRUE";5
"B006OU39QW";"J. brother";5;"24-May-19";"TRUE";3
"B006OU39QW";"816-536-1609";5;"01-Oct-17";"TRUE";9
"B006OU39QW";"Angela G Moran";5;"12-Jan-19";"TRUE";4
"B006OU39QW";"TFreeman";4;"11-May-19";"TRUE";2
"B006OU39QW";"Glenn Helm";5;"18-Nov-16";"TRUE";4
"B006OU39QW";"Captain R. Silverstein";3;"08-Apr-13";"TRUE";8
"B006OU39QW";"Flutterbuys";1;"21-Nov-15";"TRUE";6
"B006OU39QW";"Amazon Customer";2;"21-Jul-15";"TRUE";2
"B006OU39QW";"Tonya";4;"22-Jun-15";"TRUE";2
"B006OU39QW";"Jill Skaggs";1;"08-Dec-18";"TRUE";1
"B006OU39QW";"Leanna Reece";5;"21-Jun-15";"TRUE";2
"B006OU39QW";"johnnyt39";5;"30-May-13";"TRUE";3
"B006OU39QW";"W. Nardo";5;"25-Mar-15";"TRUE";1
"B006OU39QW";"Gailyn A. Bassler";5;"19-Jun-16";"TRUE";1
"B006OU39QW";"Branica";5;"22-Aug-17";"TRUE";1
"B006OU39QW";"Wayne";5;"16-Nov-17";"TRUE";1
"B006OU39QW";"Bryan K. Gleaton";4;"02-Jan-16";"TRUE";2
"B006OU39QW";"Flown Over";2;"15-Feb-16";"TRUE";2
"B006OU39QW";"rudy";5;"31-Jul-15";"TRUE";2
"B006OU39QW";"sara moscrip";5;"24-Jun-15";"TRUE";1
"B006OU39QW";"Ric";3;"14-Feb-15";"TRUE";1
"B006OU39QW";"Thomas W Gogerty";4;"16-Apr-17";"TRUE";1
"B006OU39QW";"TShep";5;"04-Mar-16";"TRUE";1
"B006OU39QW";"C. P. R.";2;"29-Aug-17";"TRUE";1
"B006OU39QW";"Dennis D.";5;"10-Dec-13";"TRUE";1
"B006OU39QW";"Amazon Customer";5;"24-Jan-13";"TRUE";1
"B006OU39QW";"Shirl";5;"01-Mar-15";"TRUE";2
"B006OU39QW";"Amazon Customer";4;"05-Sep-17";"TRUE";1
"B006OU39QW";"Bertha Michele Fuller";5;"24-May-16";"TRUE";2
"B006OU39QW";"Amazon Customer";5;"17-Oct-16";"TRUE";1
"B006OU39QW";"Amazon Customer";5;"13-Jun-17";"TRUE";1
"B006OU39QW";"Caryn Foshaug";4;"02-Aug-12";"TRUE";4
"B006OU39QW";"J. Bayne";4;"12-Jan-13";"TRUE";4
"B006OU39QW";"lisa";5;"09-Oct-14";"TRUE";2
"B006OU39QW";"Curt S.";5;"05-May-13";"TRUE";1
"B006OU39QW";"Robbin";1;"24-May-15";"TRUE";1
"B006OU39QW";"Amanda George";5;"26-Mar-15";"TRUE";1
"B006OU39QW";"Ruth Andrews";1;"04-Sep-14";"TRUE";1
"B006OU39QW";"Tiffany M. Baker";1;"19-Nov-14";"TRUE";1
"B006OU39QW";"R. Holt";2;"31-Jul-13";"FALSE";1
"B006OU39QW";"Charles";4;"28-Sep-12";"FALSE";13
"B006OU39QW";"Clauss Brothers, Inc.";1;"25-Jun-13";"FALSE";3
"B006OU39QW";"Nonie DJ";1;"18-Jan-13";"FALSE";19
"B006OU39QW";"Steve Secor";1;"12-Mar-14";"FALSE";1
"B006OU39QW";"Discerning Dave";1;"19-Sep-12";"FALSE";4
"B006OU39QW";"wizardlockman";1;"19-May-12";"FALSE";2
"B006OU39QW";"Tami Q.";4;"24-Nov-15";"TRUE";9
"B006OU39QW";"Eric M. Kramer";5;"03-Dec-14";"TRUE";14
"B006OU39QW";"Krista";1;"02-Sep-17";"TRUE";6
"B006OU39QW";"KMV";5;"03-Jul-18";"TRUE";1
"B006OU39QW";"Bama";5;"22-Dec-16";"TRUE";3
"B006OU39QW";"THConst.";5;"22-Feb-18";"TRUE";1
"B006OU39QW";"Jimmy";5;"10-Nov-14";"TRUE";1
"B006OU39QW";"Clark Proudfit";3;"22-Jul-16";"TRUE";1
"B006OU39QW";"M. Leviton";4;"12-Sep-17";"TRUE";1
"B006OU39QW";"Craig Kai";4;"11-Jun-17";"TRUE";1
"B006OU39QW";"JOE";5;"09-Jul-17";"TRUE";1
"B006OU39QW";"jumpingtrains";5;"31-Aug-17";"TRUE";1
"B006OU39QW";"AmazonBuyer2016";5;"19-Dec-15";"TRUE";2
"B006OU39QW";"Sherry Eggler";5;"09-Nov-17";"TRUE";1
"B006OU39QW";"Jeffrey K.";5;"24-Oct-17";"TRUE";1
"B006OU39QW";"Mr. Greenjeans";5;"10-Jun-14";"TRUE";1
"B006OU39QW";"John B. Roberts";5;"25-Jan-15";"TRUE";1
"B006OU39QW";"NQK";5;"28-Sep-15";"TRUE";1
"B006OU39QW";"Amazon Customer";5;"15-Jun-17";"TRUE";2
"B006OU39QW";"Hugh Platt, Jr.";5;"29-Mar-17";"TRUE";1
"B006OU39QW";"Amazon Customer";5;"22-Jul-17";"TRUE";1
"B006OU39QW";"Janice's";5;"23-Apr-16";"TRUE";1
"B006OU39QW";"Amazon Customer";5;"25-Dec-15";"TRUE";2
"B006OU39QW";"margo polk";4;"17-Mar-13";"TRUE";2
"B006OU39QW";"Cristina";5;"08-Apr-13";"TRUE";1
"B006OU39QW";"JannieB";5;"20-May-13";"TRUE";3
"B006OU39QW";"Tamara Polhamus";5;"29-Nov-14";"TRUE";1
"B006OU39QW";"Danny30";4;"09-Jul-13";"TRUE";1
"B006OU39QW";"manny";3;"10-Sep-12";"TRUE";1
"B006OU39QW";"Woman in the Woods";5;"05-Dec-12";"TRUE";2
"B006OU39QW";"Bruce Allen";5;"18-Sep-15";"TRUE";1
"B006OU39QW";"Amazon Customer";3;"06-Jun-17";"TRUE";1
"B006OU39QW";"Skyler White";4;"03-Mar-13";"TRUE";1
"B006OU39QW";"Kindle Customer";5;"02-Feb-13";"FALSE";22
"B006OU39QW";"mom4kids4cats";4;"19-Nov-12";"FALSE";32
"B006OU39QW";"mike";3;"16-Jan-13";"FALSE";5
"B006OU39QW";"tonylfriend";5;"03-Feb-13";"FALSE";2
"B006OU39QW";"PlanetSchnauzer";5;"19-Sep-12";"FALSE";4
"B006OU39QW";"A. Holloway";1;"12-Oct-12";"FALSE";6
"B006OU39QW";"Rory Gallagher";5;"30-Aug-13";"FALSE";2
"B006OU39QW";"Amazon Customer";5;"17-Jan-12";"FALSE";24
"B006OU39QW";"NR1990";1;"26-May-13";"FALSE";1
"B006VH79R8";"Major Havoc";4;"06-Jul-12";"TRUE";2
"B006VH79R8";"cupcake";5;"14-Mar-12";"TRUE";7
"B006VH79R8";"Hippiekat";5;"28-Jan-12";"TRUE";26
"B006VH79R8";"Lloyd Batty";5;"20-May-14";"TRUE";1
"B006VH79R8";"JrzyXoxoGrl";5;"05-Apr-12";"TRUE";1
"B006VH79R8";"Alana";3;"11-Sep-12";"TRUE";2
"B006VH79R8";"Anita Shephard";4;"04-Jan-13";"TRUE";1
"B006VH79R8";"Michael Wingold";5;"14-Apr-14";"TRUE";1
"B006VH79R8";"feve";3;"13-Mar-12";"TRUE";7
"B006VH79R8";"JoAnnne";1;"30-Dec-13";"TRUE";1
"B006VH79R8";"Kyler0712";5;"14-Feb-12";"TRUE";28
"B006VH79R8";"sweet t";2;"09-May-12";"TRUE";4
"B006VH79R8";"blndeblu";1;"08-Sep-12";"FALSE";2
"B006VH79R8";"Packer from greenbay";5;"31-Jul-14";"FALSE";1
"B006VH79R8";"coffeedrinker";3;"09-Aug-12";"FALSE";1
"B006VH79R8";"misery";1;"13-Oct-12";"FALSE";2
"B006VH79R8";"Daniel";1;"06-Apr-12";"FALSE";1
"B006VH79R8";"S. Driggers";1;"14-Apr-12";"FALSE";2
"B006VH79R8";"Daniel";1;"06-Apr-12";"FALSE";4
"B006VH79R8";"Elizabeth Blumberg";4;"07-Apr-12";"TRUE";21
"B006VH79R8";"Casey";4;"13-Jul-12";"TRUE";7
"B006VH79R8";"Luna";5;"23-Jun-12";"TRUE";5
"B006VH79R8";"Melly";3;"16-Mar-12";"TRUE";5
"B006VH79R8";"Jennifer Figueroa";5;"03-Mar-12";"TRUE";4
"B006VH79R8";"folgers";3;"19-Oct-12";"TRUE";1
"B006VH79R8";"diamondmy1";2;"27-Jan-12";"TRUE";6
"B006VH79R8";"N. Stevens";4;"13-Jul-12";"FALSE";1
"B006VH79R8";"N. Stevens";4;"13-Jul-12";"FALSE";1
"B006VH79R8";"Kim";2;"02-May-12";"FALSE";2
"B006VH79R8";"bargainshopper91";5;"15-Jul-12";"FALSE";2
"B006VH79R8";"bargainshopper91";5;"19-May-12";"FALSE";2
"B006VH79R8";"Maxamillion";1;"29-Jul-12";"FALSE";2
"B006VH79R8";"ladybleu";3;"15-Nov-12";"FALSE";1
"B006VH79R8";"AnitaM";2;"14-Oct-12";"FALSE";3
"B00727AODC";"The good, the bad and the ugly";1;"20-Nov-13";"TRUE";1
"B00727AODC";"Prietito";4;"20-Jan-13";"TRUE";1
"B00727AODC";"Luis";4;"27-May-12";"TRUE";4
"B00727AODC";"C. J. Smith";5;"09-Dec-12";"TRUE";1
"B00727AODC";"Penny Duncan";5;"05-May-13";"TRUE";1
"B00727AODC";"Geek";5;"21-Apr-12";"TRUE";36
"B00727AODC";"Frankwin Samarathunga";1;"08-Feb-14";"TRUE";1
"B00727AODC";"Abello";5;"21-Sep-12";"TRUE";1
"B00727AODC";"Corne van Dongen";2;"12-Nov-13";"TRUE";7
"B00727AODC";"Ken";4;"22-Jul-12";"TRUE";5
"B00727AODC";"Gerard Valere";4;"05-Jul-12";"TRUE";10
"B00727AODC";"Amazon Junkie";5;"23-Jun-12";"TRUE";1
